timestamps,TP9,AF7,AF8,TP10,Right AUX
1587019734.893,68.359,30.762,29.297,59.570,55.664
1587019734.897,20.996,34.668,33.203,24.902,58.594
1587019734.901,-17.578,34.180,34.668,-19.043,76.660
1587019734.905,18.066,29.785,31.250,1.465,0.000
1587019734.908,56.641,29.785,27.832,44.434,10.254
1587019734.912,25.879,32.715,28.809,21.484,43.457
1587019734.916,-26.855,33.691,32.227,-31.250,22.461
1587019734.920,-3.418,34.180,31.738,-20.508,47.363
1587019734.924,66.895,35.645,30.273,35.156,10.254
1587019734.928,61.035,39.062,31.738,40.527,-3.906
1587019734.932,-10.254,36.133,31.250,-11.719,60.059
1587019734.936,-13.184,33.691,25.879,-27.344,32.715
1587019734.940,55.664,34.180,25.391,26.367,-4.883
1587019734.944,76.660,36.621,26.367,51.270,20.996
1587019734.947,20.020,41.992,29.785,4.395,23.926
1587019734.951,-4.883,45.410,31.738,-20.020,51.270
1587019734.955,50.781,41.992,24.902,22.949,27.344
1587019734.959,92.773,37.109,22.461,64.941,3.418
1587019734.963,47.363,43.945,32.227,44.922,83.008
1587019734.967,-1.465,45.410,35.645,8.301,26.367
1587019734.971,26.855,36.621,27.344,22.461,-13.184
1587019734.975,73.730,32.715,25.879,67.383,8.301
1587019734.979,58.105,38.574,31.250,57.617,25.391
1587019734.983,-5.371,41.016,33.203,4.883,28.320
1587019734.987,0.488,38.086,31.250,3.906,-22.949
1587019734.990,58.594,35.645,27.832,54.199,-22.949
1587019734.994,56.641,33.203,27.344,57.129,42.969
1587019734.998,0.000,33.203,31.738,4.395,45.410
1587019735.002,-3.906,31.738,34.668,-8.789,-33.691
1587019735.006,57.129,26.367,36.621,39.551,-26.855
1587019735.010,78.613,27.832,35.645,72.266,62.988
1587019735.014,20.996,36.133,39.062,34.180,97.656
1587019735.018,-5.859,37.109,39.551,0.000,87.891
1587019735.022,44.922,28.809,31.250,34.180,81.055
1587019735.026,85.449,26.855,27.344,74.219,89.844
1587019735.030,42.969,32.715,30.273,43.457,89.355
1587019735.033,-8.301,34.180,30.273,-5.859,40.527
1587019735.037,20.020,32.715,28.809,11.230,6.836
1587019735.041,75.684,30.762,27.344,61.035,1.465
1587019735.045,52.734,28.809,26.855,47.363,29.297
1587019735.049,-7.812,32.715,32.715,-5.371,37.109
1587019735.053,0.000,34.180,33.203,-1.953,-17.090
1587019735.057,60.547,30.273,30.762,53.223,-12.695
1587019735.061,69.336,30.273,31.738,68.848,38.574
1587019735.065,14.160,34.668,33.691,20.508,43.457
1587019735.069,-4.395,35.645,36.621,3.418,40.039
1587019735.072,50.781,37.109,37.598,53.711,61.035
1587019735.076,86.426,34.180,32.227,85.449,33.203
1587019735.080,31.738,33.691,36.133,45.898,2.930
1587019735.084,-11.719,35.645,42.480,3.906,-9.277
1587019735.088,31.738,32.227,39.062,36.133,-22.949
1587019735.092,82.031,31.250,37.109,88.379,16.602
1587019735.096,51.270,35.645,39.551,66.406,52.734
1587019735.100,-4.395,39.551,39.062,16.113,33.203
1587019735.104,15.625,36.621,35.156,23.926,-6.348
1587019735.108,73.242,36.133,31.250,72.266,-0.488
1587019735.112,58.594,38.574,30.273,69.336,73.242
1587019735.115,3.418,36.621,33.203,13.672,91.309
1587019735.119,9.766,36.133,33.203,4.883,67.383
1587019735.123,69.824,37.109,31.738,60.547,34.668
1587019735.127,82.031,37.598,31.738,75.684,55.176
1587019735.131,22.461,40.039,35.156,24.902,35.645
1587019735.135,-5.859,35.645,33.691,-1.953,-34.668
1587019735.139,45.898,30.762,32.715,36.133,4.395
1587019735.143,81.055,33.691,33.691,69.824,57.617
1587019735.147,31.738,35.156,38.086,32.227,32.715
1587019735.151,-17.578,33.691,42.969,-7.812,32.715
1587019735.155,22.461,33.203,35.156,18.555,42.969
1587019735.158,75.684,30.273,28.809,63.965,49.805
1587019735.162,43.945,30.762,31.738,48.340,62.500
1587019735.166,-8.789,33.691,36.621,-1.953,74.707
1587019735.170,10.254,33.691,36.133,5.371,48.340
1587019735.174,65.918,29.785,30.273,57.129,34.668
1587019735.178,59.570,29.785,27.344,58.105,63.477
1587019735.182,-2.441,33.691,32.715,3.418,4.883
1587019735.186,-8.789,37.109,33.203,-11.230,-10.254
1587019735.190,50.293,32.715,25.391,36.133,77.148
1587019735.194,70.801,31.738,24.414,61.035,65.918
1587019735.197,17.578,35.156,30.273,19.043,37.598
1587019735.201,-12.207,32.227,28.320,-16.113,34.180
1587019735.205,45.410,29.297,26.367,21.484,20.996
1587019735.209,81.543,32.715,27.344,68.848,27.832
1587019735.213,23.438,37.109,29.785,40.039,59.082
1587019735.217,-16.602,38.574,32.715,-7.812,52.734
1587019735.221,24.902,40.039,29.785,17.578,-20.020
1587019735.225,85.449,37.109,30.273,71.777,-67.871
1587019735.229,66.406,39.062,33.691,61.035,-34.668
1587019735.233,3.418,43.457,34.668,9.277,17.090
1587019735.237,15.625,37.109,30.762,4.883,37.109
1587019735.240,78.613,36.133,28.809,56.641,-7.812
1587019735.244,72.266,41.992,34.180,68.848,-34.668
1587019735.248,8.789,39.062,37.598,12.695,29.785
1587019735.252,-5.859,38.086,37.598,-6.348,58.594
1587019735.256,49.805,33.691,34.180,40.039,34.668
1587019735.260,75.684,31.250,33.203,66.895,45.898
1587019735.264,20.996,36.621,37.109,24.902,25.391
1587019735.268,-16.113,34.668,39.551,-10.742,-6.348
1587019735.272,25.879,30.762,40.039,23.926,44.434
1587019735.276,70.312,31.738,38.086,63.477,0.000
1587019735.280,31.250,31.738,36.621,36.621,-36.621
1587019735.283,-15.137,31.738,36.621,-11.719,-14.160
1587019735.287,11.719,30.762,32.715,3.906,-7.812
1587019735.291,53.711,26.855,31.738,59.082,38.086
1587019735.295,46.387,28.320,34.668,51.270,28.320
1587019735.299,-1.953,29.785,37.109,-2.930,-11.719
1587019735.303,0.000,27.832,40.039,-3.906,26.855
1587019735.307,59.570,24.902,37.598,50.293,25.391
1587019735.311,61.523,24.902,36.621,64.453,40.039
1587019735.315,2.930,30.762,41.016,12.695,17.090
1587019735.319,-13.184,33.691,42.480,-11.230,-0.488
1587019735.322,41.992,27.344,37.598,32.227,37.109
1587019735.326,73.242,23.926,33.691,60.547,45.410
1587019735.330,21.973,27.832,38.086,21.484,48.828
1587019735.334,-15.625,28.320,38.574,-20.020,1.953
1587019735.338,27.832,26.855,30.762,9.766,35.645
1587019735.342,75.684,24.414,30.273,58.105,60.547
1587019735.346,45.898,27.344,34.180,37.109,-4.395
1587019735.350,-12.207,32.227,33.691,-11.719,23.926
1587019735.354,1.953,30.762,33.691,-3.418,38.574
1587019735.358,66.895,30.273,33.691,53.223,57.129
1587019735.362,57.129,31.250,35.645,58.594,71.289
1587019735.365,-5.859,32.715,39.551,9.277,41.016
1587019735.369,-2.441,30.762,37.109,0.488,3.418
1587019735.373,57.617,31.738,34.668,52.734,62.988
1587019735.377,69.336,36.621,36.133,75.195,91.309
1587019735.381,15.137,34.180,36.133,24.902,33.691
1587019735.385,-2.930,33.203,37.109,-1.465,35.645
1587019735.389,57.617,36.133,33.691,41.016,28.320
1587019735.393,92.285,37.598,29.297,72.266,32.715
1587019735.397,53.711,41.016,32.715,37.598,42.480
1587019735.401,11.719,41.992,36.621,-3.906,19.043
1587019735.405,41.504,39.551,33.691,18.555,5.371
1587019735.408,91.309,35.156,29.785,65.918,17.090
1587019735.412,65.918,36.133,32.715,49.805,60.059
1587019735.416,11.719,39.551,35.645,0.488,63.965
1587019735.420,14.648,36.133,31.738,2.930,41.504
1587019735.424,69.824,32.227,30.273,55.176,29.297
1587019735.428,68.848,33.203,33.203,56.641,62.012
1587019735.432,0.977,36.133,35.156,0.488,43.457
1587019735.436,-3.418,37.109,34.180,-11.719,-12.695
1587019735.440,53.711,29.785,28.320,32.227,53.711
1587019735.444,66.895,28.320,27.832,52.246,116.211
1587019735.447,13.672,37.109,34.668,10.254,18.066
1587019735.451,-24.902,35.156,36.621,-22.461,-46.387
1587019735.455,28.320,30.762,31.250,16.113,-4.395
1587019735.459,75.684,30.762,31.250,63.965,28.320
1587019735.463,34.180,34.180,34.180,37.109,-27.344
1587019735.467,-14.160,34.180,35.645,-4.883,-51.270
1587019735.471,19.043,28.320,31.738,19.043,-33.203
1587019735.475,81.055,28.320,29.297,74.219,-13.184
1587019735.479,59.082,29.785,34.668,64.453,90.332
1587019735.483,-4.395,31.738,38.086,11.230,71.289
1587019735.487,4.395,31.738,37.109,14.648,1.465
1587019735.490,62.500,32.227,35.645,64.941,52.734
1587019735.494,65.430,30.273,33.203,66.406,106.445
1587019735.498,10.254,30.273,32.227,13.672,93.750
1587019735.502,-8.301,31.738,33.203,-6.348,9.766
1587019735.506,45.410,33.203,31.250,41.992,-31.738
1587019735.510,67.383,32.227,28.809,69.824,-10.742
1587019735.514,14.648,28.809,32.227,22.949,13.672
1587019735.518,-20.020,29.785,33.203,-16.113,44.434
1587019735.522,24.902,29.297,32.715,17.578,11.230
1587019735.526,68.848,28.809,31.738,61.035,12.695
1587019735.530,32.227,31.738,29.785,32.715,95.215
1587019735.533,-19.531,33.203,34.180,-20.508,69.824
1587019735.537,13.672,33.691,32.227,-4.883,49.316
1587019735.541,67.871,29.297,28.320,53.223,91.797
1587019735.545,49.805,29.297,32.715,51.758,17.578
1587019735.549,-9.277,33.203,38.086,0.000,-14.160
1587019735.553,-18.066,34.180,38.574,-6.348,4.395
1587019735.557,43.945,31.250,34.180,44.922,-11.230
1587019735.561,55.176,31.250,32.715,63.965,20.020
1587019735.565,-5.859,33.203,32.715,13.672,19.531
1587019735.569,-23.438,32.715,31.250,-12.695,25.391
1587019735.572,34.180,34.180,30.762,37.598,55.664
1587019735.576,68.359,32.715,28.809,74.219,90.332
1587019735.580,24.902,34.668,32.715,34.180,95.703
1587019735.584,-8.789,39.551,33.203,-7.812,34.668
1587019735.588,27.832,36.621,30.762,22.461,-20.996
1587019735.592,74.707,36.133,31.250,71.777,-52.734
1587019735.596,50.293,38.086,32.227,48.340,-46.875
1587019735.600,-3.418,37.598,34.180,-3.418,-21.484
1587019735.604,14.160,34.180,32.227,9.277,30.273
1587019735.608,78.125,36.621,30.762,64.453,29.785
1587019735.612,72.754,41.016,32.715,69.824,52.246
1587019735.615,6.836,36.621,28.320,15.137,44.434
1587019735.619,1.465,32.715,27.832,4.395,19.531
1587019735.623,67.383,33.691,28.320,58.594,69.336
1587019735.627,84.473,34.180,29.297,77.148,69.824
1587019735.631,22.461,35.645,37.109,27.344,59.082
1587019735.635,-1.953,34.180,37.109,-0.488,58.594
1587019735.639,56.152,31.250,31.250,41.504,93.262
1587019735.643,91.797,30.273,33.691,83.984,65.918
1587019735.647,43.457,31.250,34.180,52.246,-6.836
1587019735.651,-7.324,30.762,34.668,4.883,-33.203
1587019735.655,21.484,25.879,35.156,25.879,21.973
1587019735.658,70.312,25.391,35.156,72.754,70.801
1587019735.662,41.992,26.855,42.969,59.082,72.266
1587019735.666,-20.020,25.879,47.363,3.418,97.168
1587019735.670,-6.348,25.879,44.434,2.930,87.891
1587019735.674,60.547,26.367,40.527,56.641,28.809
1587019735.678,63.965,29.297,36.621,63.965,50.293
1587019735.682,1.465,35.645,36.133,10.254,6.836
1587019735.686,-2.930,39.062,36.133,-3.418,-0.977
1587019735.690,54.199,35.156,32.715,43.945,30.273
1587019735.694,67.383,32.715,32.227,58.594,18.555
1587019735.697,14.648,30.762,35.645,11.719,-4.395
1587019735.701,-19.531,30.762,39.062,-19.043,-8.301
1587019735.705,31.738,33.691,42.969,27.344,39.062
1587019735.709,77.148,33.203,34.668,72.754,46.387
1587019735.713,41.016,35.156,31.250,41.504,16.113
1587019735.717,-2.441,41.016,37.598,-3.418,5.371
1587019735.721,31.738,40.527,35.156,16.602,18.066
1587019735.725,84.961,35.645,31.250,67.383,54.199
1587019735.729,53.223,32.227,31.738,59.082,81.543
1587019735.733,-16.602,29.297,34.180,5.859,108.887
1587019735.737,2.441,29.297,35.645,4.883,74.219
1587019735.740,70.801,29.785,34.668,62.012,15.625
1587019735.744,73.730,27.832,33.691,80.078,-22.949
1587019735.748,13.184,32.227,40.039,36.133,-30.273
1587019735.752,-8.789,29.785,41.016,14.160,25.391
1587019735.756,51.270,24.902,35.156,59.082,40.527
1587019735.760,80.078,29.297,36.621,94.727,86.914
1587019735.764,29.785,33.203,41.016,54.199,73.242
1587019735.768,-1.465,33.203,40.527,16.602,1.465
1587019735.772,38.574,34.180,38.086,48.340,18.066
1587019735.776,83.008,33.203,33.203,84.961,31.738
1587019735.780,51.758,37.109,33.691,56.152,22.949
1587019735.783,0.977,40.527,36.133,5.371,61.035
1587019735.787,18.066,34.180,33.691,8.789,34.180
1587019735.791,70.312,30.273,32.227,54.688,55.176
1587019735.795,62.012,33.691,33.203,50.781,36.621
1587019735.799,-1.953,38.086,36.621,-3.906,-39.062
1587019735.803,-6.836,35.645,37.598,-9.766,-26.367
1587019735.807,53.223,30.762,34.180,41.504,23.926
1587019735.811,66.406,33.691,32.715,60.059,60.547
1587019735.815,13.184,39.062,34.180,11.719,49.316
1587019735.819,-5.859,40.039,34.668,-16.602,50.781
1587019735.822,41.504,34.668,34.180,29.785,39.551
1587019735.826,68.848,32.227,31.738,66.406,50.781
1587019735.830,23.438,37.109,31.738,26.367,61.523
1587019735.834,-15.137,37.109,35.156,-15.625,60.059
1587019735.838,21.973,30.762,33.203,13.672,-26.855
1587019735.842,76.660,30.762,27.832,64.941,18.066
1587019735.846,50.781,36.133,31.738,46.875,103.516
1587019735.850,-11.719,31.738,33.203,-10.254,33.203
1587019735.854,1.953,29.297,31.250,-1.465,3.906
1587019735.858,65.430,32.715,31.738,55.176,38.086
1587019735.862,60.059,32.227,30.273,52.734,26.855
1587019735.865,5.371,35.645,31.250,1.953,16.602
1587019735.869,4.395,37.109,30.762,-5.371,25.879
1587019735.873,61.035,33.203,27.832,47.852,52.246
1587019735.877,82.520,29.297,25.391,74.219,70.801
1587019735.881,23.438,29.297,26.367,28.809,30.762
1587019735.885,-6.348,28.809,28.809,-0.488,39.551
1587019735.889,45.410,27.832,25.391,35.645,88.867
1587019735.893,80.078,30.273,25.391,73.730,73.730
1587019735.897,40.039,34.668,31.250,46.387,17.090
1587019735.901,-10.742,34.180,35.645,6.836,-43.945
1587019735.905,25.879,33.203,35.645,31.738,-41.504
1587019735.908,87.891,32.715,31.250,80.078,21.973
1587019735.912,57.617,31.738,31.250,63.477,50.293
1587019735.916,2.441,38.086,34.668,10.254,38.086
1587019735.920,15.625,35.645,28.320,12.207,4.883
1587019735.924,75.684,30.273,24.902,66.406,-1.953
1587019735.928,75.684,32.715,30.762,74.219,23.926
1587019735.932,14.160,41.016,36.133,21.973,22.949
1587019735.936,-2.441,40.039,35.156,2.441,5.859
1587019735.940,58.105,33.691,31.250,45.898,17.578
1587019735.944,87.891,35.645,33.203,74.219,19.531
1587019735.947,28.320,38.574,37.109,30.273,-16.602
1587019735.951,-5.859,39.062,40.039,-6.836,28.809
1587019735.955,47.363,35.645,38.086,27.832,43.945
1587019735.959,98.145,33.691,35.156,73.242,32.227
1587019735.963,56.641,39.551,37.109,47.852,45.410
1587019735.967,-1.953,39.062,36.621,-2.441,18.555
1587019735.971,15.137,35.645,29.785,8.301,14.648
1587019735.975,70.801,33.203,26.367,60.059,68.848
1587019735.979,57.129,38.574,31.250,55.176,50.293
1587019735.983,-4.883,42.480,35.645,0.977,30.762
1587019735.987,2.441,38.086,34.668,0.488,44.434
1587019735.990,63.965,34.668,32.715,55.176,45.410
1587019735.994,69.824,32.227,31.250,65.918,66.895
1587019735.998,11.230,34.668,34.668,12.207,-1.465
1587019736.002,-2.930,37.598,35.156,-14.648,-52.734
1587019736.006,53.223,35.645,30.273,31.738,38.574
1587019736.010,72.266,36.133,30.273,64.941,50.781
1587019736.014,16.602,36.133,34.668,19.531,10.742
1587019736.018,-19.043,35.156,35.645,-19.043,-6.348
1587019736.022,29.785,33.203,34.180,16.113,20.996
1587019736.026,79.590,31.738,37.109,68.848,17.578
1587019736.030,43.457,34.180,41.016,48.828,11.719
1587019736.033,-9.277,35.156,41.992,-0.977,10.254
1587019736.037,15.137,33.203,37.109,16.113,14.160
1587019736.041,71.777,34.180,29.785,69.336,-0.977
1587019736.045,64.453,34.668,26.855,62.988,16.113
1587019736.049,0.977,36.133,29.785,10.742,44.922
1587019736.053,-6.348,37.598,32.227,5.859,37.598
1587019736.057,62.500,31.250,29.785,59.570,62.500
1587019736.061,77.637,28.809,31.250,73.730,77.148
1587019736.065,12.695,30.762,35.156,20.996,65.918
1587019736.069,-11.719,32.227,35.156,-5.859,21.973
1587019736.072,41.016,29.785,35.645,37.109,20.508
1587019736.076,73.730,29.785,36.621,69.336,32.227
1587019736.080,25.391,32.227,38.086,29.297,44.434
1587019736.084,-20.508,31.738,35.645,-12.207,53.711
1587019736.088,20.020,29.785,32.227,16.113,67.383
1587019736.092,71.289,32.227,35.156,62.988,80.078
1587019736.096,45.410,37.109,39.551,45.410,49.805
1587019736.100,3.906,37.109,41.016,-1.465,12.695
1587019736.104,17.578,31.738,39.062,2.930,33.691
1587019736.108,74.707,30.762,36.133,55.664,62.988
1587019736.112,68.848,31.250,37.109,58.105,-15.137
1587019736.115,-1.465,33.203,42.480,-2.441,26.367
1587019736.119,-17.578,37.109,42.480,-19.531,50.781
1587019736.123,46.387,39.062,45.410,32.227,4.883
1587019736.127,68.848,47.852,52.246,54.688,15.137
1587019736.131,6.836,59.570,51.758,5.859,23.926
1587019736.135,-28.320,49.316,53.223,-29.785,57.129
1587019736.139,7.324,37.598,49.316,-3.418,38.574
1587019736.143,26.367,37.109,44.434,16.113,46.387
1587019736.147,-26.855,40.039,54.199,-28.320,16.602
1587019736.151,-94.727,43.945,60.059,-90.820,-44.922
1587019736.155,-90.820,42.480,55.176,-94.238,-18.066
1587019736.158,-36.621,43.457,62.012,-53.223,49.805
1587019736.162,-84.473,46.875,64.453,-84.473,51.270
1587019736.166,-168.945,51.758,66.406,-158.203,41.016
1587019736.170,-171.387,50.293,81.543,-170.410,13.672
1587019736.174,-137.207,45.898,70.312,-148.438,0.977
1587019736.178,-157.227,44.922,64.941,-162.109,55.176
1587019736.182,-251.953,41.992,81.055,-223.145,41.504
1587019736.186,-267.090,54.688,93.750,-257.324,-21.484
1587019736.190,-221.680,50.293,83.496,-238.770,53.223
1587019736.194,-222.656,38.574,80.078,-228.027,108.887
1587019736.197,-274.414,38.086,91.797,-276.855,47.852
1587019736.201,-306.152,36.133,101.562,-305.664,39.062
1587019736.205,-249.023,35.156,104.980,-257.324,-15.625
1587019736.209,-183.594,37.109,102.051,-191.406,-4.395
1587019736.213,-206.055,33.203,104.004,-198.730,-0.488
1587019736.217,-229.980,31.738,102.539,-224.609,20.020
1587019736.221,-166.992,33.203,91.309,-174.805,70.801
1587019736.225,-78.125,30.273,80.566,-97.656,77.637
1587019736.229,-70.312,26.855,83.008,-78.613,55.664
1587019736.233,-101.074,24.902,77.637,-101.562,24.414
1587019736.237,-57.129,22.461,59.570,-82.520,4.883
1587019736.240,28.320,18.066,53.711,-4.883,11.230
1587019736.244,43.945,19.043,53.223,32.227,55.664
1587019736.248,-5.371,21.973,50.781,5.371,53.223
1587019736.252,-8.789,21.484,44.434,4.395,34.668
1587019736.256,67.871,20.996,37.598,66.895,-20.996
1587019736.260,115.234,16.113,30.273,116.211,12.207
1587019736.264,70.312,9.766,24.902,86.914,-7.812
1587019736.268,44.922,12.207,23.438,62.500,-12.695
1587019736.272,102.051,15.137,16.602,108.398,74.219
1587019736.276,157.715,19.043,13.184,167.480,43.945
1587019736.280,133.789,25.879,11.230,155.762,22.461
1587019736.283,91.797,25.879,6.836,118.652,41.504
1587019736.287,125.000,23.926,5.371,135.254,56.641
1587019736.291,182.129,23.438,3.418,189.453,44.922
1587019736.295,171.387,27.344,4.883,189.453,14.648
1587019736.299,122.070,30.762,5.859,135.742,66.406
1587019736.303,119.629,22.461,3.418,125.977,60.547
1587019736.307,174.316,22.461,3.418,178.223,31.738
1587019736.311,187.500,29.297,8.301,193.848,41.992
1587019736.315,130.371,26.855,12.207,139.648,-6.348
1587019736.319,111.816,27.344,10.254,112.305,-15.625
1587019736.322,158.203,27.832,6.348,152.344,10.254
1587019736.326,195.801,27.832,5.371,187.012,8.301
1587019736.330,149.902,31.250,7.324,151.855,79.102
1587019736.334,96.191,33.203,11.719,104.492,67.871
1587019736.338,138.184,29.297,10.254,124.512,36.133
1587019736.342,181.152,24.414,7.324,165.527,43.457
1587019736.346,145.996,27.344,13.184,147.461,62.012
1587019736.350,88.867,31.250,17.090,96.191,46.387
1587019736.354,98.633,26.855,9.766,96.680,0.977
1587019736.358,162.109,24.902,4.883,147.949,-20.996
1587019736.362,161.133,30.273,6.348,148.438,42.480
1587019736.365,95.215,34.668,11.230,93.750,81.055
1587019736.369,78.613,38.086,12.695,79.102,51.270
1587019736.373,134.766,33.203,9.766,125.488,48.340
1587019736.377,156.250,30.762,16.113,152.344,17.578
1587019736.381,91.797,34.668,19.531,105.957,50.293
1587019736.385,55.176,37.598,21.484,66.895,50.293
1587019736.389,102.051,35.645,20.020,100.098,14.648
1587019736.393,136.719,34.180,17.090,138.184,34.180
1587019736.397,93.750,35.645,20.508,101.562,63.965
1587019736.401,40.039,38.086,22.949,51.270,43.457
1587019736.405,70.801,40.527,21.484,73.730,-4.395
1587019736.408,118.652,39.062,19.043,123.535,29.297
1587019736.412,88.867,35.156,20.996,109.863,43.457
1587019736.416,35.645,36.133,26.367,55.664,7.812
